page_number,type,x0,y0,x1,y1,x0mm,y0mm,x1mm,y1mm
2,text_block,44.65,18.55,230.36,28.64,15.751527777777776,6.544027777777777,81.26588888888888,10.103555555555555
2,text_block,960.22,18.55,1145.9,28.64,338.74427777777777,6.544027777777777,404.24805555555554,10.103555555555555
2,image_block,43.64,61.94,1146.5,379.63,15.395222222222221,21.851055555555554,404.4597222222222,133.92502777777776
2,text_block,682.5,417.39,1000.28,448.69,240.77083333333331,147.24591666666666,352.8765555555555,158.28786111111108
2,text_block,44.65,431.23,191.98,477.2,15.751527777777776,152.1283611111111,67.72627777777777,168.34555555555553
2,text_block,297.64,434.2,553.3,539.31,105.00077777777777,153.17611111111108,195.1919444444444,190.2565833333333
2,text_block,238.24,452.68,243.78,477.2,84.04577777777777,159.69544444444443,86.00016666666666,168.34555555555553
2,text_block,684.57,462.78,1123.11,542.7,241.50108333333333,163.25849999999997,396.2082499999999,191.4525
2,image_block,370.35,465.56,371.69,466.82,130.65125,164.2392222222222,131.12397222222222,164.6837222222222
2,text_block,44.65,487.23,243.78,550.69,15.751527777777776,171.88391666666666,86.00016666666666,194.27119444444443
2,text_block,232.63,500.17,243.78,537.69,82.06669444444444,176.4488611111111,86.00016666666666,189.68508333333332
2,text_block,297.64,556.71,558.64,702.59,105.00077777777777,196.39491666666666,197.07577777777774,247.85813888888887
2,text_block,44.65,560.71,212.66,598.18,15.751527777777776,197.80602777777779,75.02172222222221,211.02461111111108
2,text_block,232.62,573.65,243.78,598.18,82.06316666666666,202.3709722222222,86.00016666666666,211.02461111111108
2,text_block,44.65,608.2,144.98,671.66,15.751527777777776,214.55944444444444,51.14572222222221,236.94672222222218
2,text_block,232.6,621.15,243.78,671.66,82.05611111111111,219.12791666666664,86.00016666666666,236.94672222222218
2,text_block,684.57,709.72,818.24,724.06,241.50108333333333,250.37344444444443,288.6568888888889,255.43227777777773
2,text_block,848.27,709.72,992.02,781.37,299.25080555555553,250.37344444444443,349.9626111111111,275.6499722222222
2,text_block,1026.85,709.72,1145.34,781.37,362.24986111111104,250.37344444444443,404.05049999999994,275.6499722222222
2,text_block,297.64,728.51,463.48,765.92,105.00077777777777,257.00213888888885,163.50544444444444,270.1995555555555
2,text_block,684.57,741.32,819.44,781.37,241.50108333333333,261.5212222222222,289.08022222222223,275.6499722222222
