page_number,type,x0,y0,x1,y1,x0mm,y0mm,x1mm,y1mm
3,vector_path,639.9210205078125,357.8030090332031,1145.6220703125,386.1490173339844,225.74991556803383,126.22495040893554,404.1500081380208,136.22479222615559
3,vector_path,639.9210205078125,386.1500244140625,1145.6220703125,738.0360107421875,225.74991556803383,136.2251475016276,404.1500081380208,260.362703789605
3,rectangle,639.9210205078125,406.09002685546875,783.071044921875,423.0980224609375,225.74991556803383,143.25953725179036,276.25006306966145,149.25958014594184
3,vector_path,639.9210205078125,406.09002685546875,1145.6220703125,616.0490112304688,225.74991556803383,143.25953725179036,404.1500081380208,217.32840118408203
3,vector_path,639.9210205078125,423.0980224609375,783.071044921875,718.0970458984375,225.74991556803383,149.25958014594184,276.25006306966145,253.32868008083764
3,vector_path,639.9210205078125,440.10601806640625,783.071044921875,738.0360107421875,225.74991556803383,155.2596230400933,276.25006306966145,260.362703789605
3,vector_path,783.07080078125,357.8038024902344,783.07080078125,385.6498107910156,276.24997694227426,126.22523032294379,276.24997694227426,136.04868325127495
3,vector_path,862.44091796875,357.8038024902344,862.44091796875,385.6498107910156,304.24999050564236,126.22523032294379,304.24999050564236,136.04868325127495
3,vector_path,956.8345947265625,357.8038024902344,956.8345947265625,385.6498107910156,337.5499820285373,126.22523032294379,337.5499820285373,136.04868325127495
3,vector_path,1051.228271484375,357.8038024902344,1051.228271484375,385.6498107910156,370.84997355143224,126.22523032294379,370.84997355143224,136.04868325127495
3,vector_path,639.9212036132812,386.1498107910156,783.0711669921875,386.1498107910156,225.7499801635742,136.22507214016383,276.250106133355,136.22507214016383
3,vector_path,783.07080078125,386.1498107910156,862.4407958984375,386.1498107910156,276.24997694227426,136.22507214016383,304.24994744194873,136.22507214016383
3,vector_path,783.07080078125,386.6500244140625,783.07080078125,405.59002685546875,276.24997694227426,136.40153639051647,276.24997694227426,143.08314836290145
3,vector_path,862.44091796875,386.1498107910156,956.8348999023438,386.1498107910156,304.24999050564236,136.22507214016383,337.5500896877712,136.22507214016383
3,vector_path,862.44091796875,386.6500244140625,862.44091796875,405.59002685546875,304.24999050564236,136.40153639051647,304.24999050564236,143.08314836290145
3,vector_path,956.8345947265625,386.1498107910156,1051.2286376953125,386.1498107910156,337.5499820285373,136.22507214016383,370.850102742513,136.22507214016383
3,vector_path,956.8345947265625,386.6500244140625,956.8345947265625,405.59002685546875,337.5499820285373,136.40153639051647,337.5499820285373,143.08314836290145
3,vector_path,1051.228271484375,386.1498107910156,1145.622314453125,386.1498107910156,370.84997355143224,136.22507214016383,404.150094265408,136.22507214016383
3,vector_path,1051.228271484375,386.6500244140625,1051.228271484375,405.59002685546875,370.84997355143224,136.40153639051647,370.84997355143224,143.08314836290145
3,vector_path,639.9212036132812,406.09002685546875,783.0711669921875,406.09002685546875,225.7499801635742,143.25953725179036,276.250106133355,143.25953725179036
3,vector_path,783.07080078125,406.09002685546875,862.4407958984375,406.09002685546875,276.24997694227426,143.25953725179036,304.24994744194873,143.25953725179036
3,vector_path,862.44091796875,406.09002685546875,956.8348999023438,406.09002685546875,304.24999050564236,143.25953725179036,337.5500896877712,143.25953725179036
3,vector_path,956.8345947265625,406.09002685546875,1051.2286376953125,406.09002685546875,337.5499820285373,143.25953725179036,370.850102742513,143.25953725179036
3,vector_path,1051.228271484375,406.09002685546875,1145.622314453125,406.09002685546875,370.84997355143224,143.25953725179036,404.150094265408,143.25953725179036
3,vector_path,639.9212036132812,423.097900390625,783.0711669921875,423.097900390625,225.7499801635742,149.25953708224824,276.250106133355,149.25953708224824
3,vector_path,783.07080078125,423.097900390625,862.4407958984375,423.097900390625,276.24997694227426,149.25953708224824,304.24994744194873,149.25953708224824
3,vector_path,783.07080078125,423.5978088378906,783.07080078125,439.6058044433594,276.24997694227426,149.43589367336696,276.24997694227426,155.08315878974065
3,vector_path,862.44091796875,423.097900390625,956.8348999023438,423.097900390625,304.24999050564236,149.25953708224824,337.5500896877712,149.25953708224824
3,vector_path,862.44091796875,423.5978088378906,862.44091796875,439.6058044433594,304.24999050564236,149.43589367336696,304.24999050564236,155.08315878974065
3,vector_path,956.8345947265625,423.097900390625,1051.2286376953125,423.097900390625,337.5499820285373,149.25953708224824,370.850102742513,149.25953708224824
3,vector_path,956.8345947265625,423.5978088378906,956.8345947265625,439.6058044433594,337.5499820285373,149.43589367336696,337.5499820285373,155.08315878974065
3,vector_path,1051.228271484375,423.097900390625,1145.622314453125,423.097900390625,370.84997355143224,149.25953708224824,404.150094265408,149.25953708224824
3,vector_path,1051.228271484375,423.5978088378906,1051.228271484375,439.6058044433594,370.84997355143224,149.43589367336696,370.84997355143224,155.08315878974065
3,vector_path,639.9212036132812,440.1058044433594,783.0711669921875,440.1058044433594,225.7499801635742,155.25954767862953,276.250106133355,155.25954767862953
3,vector_path,783.07080078125,440.1058044433594,862.4407958984375,440.1058044433594,276.24997694227426,155.25954767862953,304.24994744194873,155.25954767862953
3,vector_path,783.07080078125,440.605712890625,783.07080078125,456.61370849609375,276.24997694227426,155.43590426974825,276.24997694227426,161.08316938612194
3,vector_path,862.44091796875,440.1058044433594,956.8348999023438,440.1058044433594,304.24999050564236,155.25954767862953,337.5500896877712,155.25954767862953
3,vector_path,862.44091796875,440.605712890625,862.44091796875,456.61370849609375,304.24999050564236,155.43590426974825,304.24999050564236,161.08316938612194
3,vector_path,956.8345947265625,440.1058044433594,1051.2286376953125,440.1058044433594,337.5499820285373,155.25954767862953,370.850102742513,155.25954767862953
3,vector_path,956.8345947265625,440.605712890625,956.8345947265625,456.61370849609375,337.5499820285373,155.43590426974825,337.5499820285373,161.08316938612194
3,vector_path,1051.228271484375,440.1058044433594,1145.622314453125,440.1058044433594,370.84997355143224,155.25954767862953,404.150094265408,155.25954767862953
3,vector_path,1051.228271484375,440.605712890625,1051.228271484375,456.61370849609375,370.84997355143224,155.43590426974825,370.84997355143224,161.08316938612194
3,vector_path,639.9212036132812,457.11370849609375,783.0711669921875,457.11370849609375,225.7499801635742,161.25955827501085,276.250106133355,161.25955827501085
3,vector_path,783.07080078125,457.11370849609375,862.4407958984375,457.11370849609375,276.24997694227426,161.25955827501085,304.24994744194873,161.25955827501085
